"","submitter_name","comment_url","comment_txt1","comment_txt","comment_type","comment_id","comment_title","comment_text","organization","org_type","org_name","org_name_short","coalition_comment","coalition_type","docket_id","docket_title","docket_type","proposed_url","final_url"
"35","Russell Carothers","https://www.regulations.gov/document?D=CFPB-2016-0025-154456","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-154456","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-154456-1.txt","org","CFPB-2016-0025-154456","Comment Submitted by Russell Carothers, The Citizens Bank of Winfield","RIN 3170-AA40","The Citizens Bank of Winfield","corp","The Citizens Bank of Winfield",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"36","Michael Aphibal","https://www.regulations.gov/document?D=CFPB-2016-0025-154499","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-154499","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-154499-1.txt","org","CFPB-2016-0025-154499","Comment Submitted by Michael Aphibal, McIntyre & Lemon, PLLC","Please see attached file.","McIntyre & Lemon, PLLC","corp","McIntyre & Lemon, PLLC",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"37","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185086","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185086","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185086-1.txt","org","CFPB-2016-0025-185086","Comment Submitted by Community Development Finance CDF","See attached","Community Development Finance CDF","Corp;Business","Community Development Finance CDF",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"38","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185149","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185149","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185149-1.txt","org","CFPB-2016-0025-185149","Comment Submitted by Trical E-Commerce Coalition","See attached","Trical E-Commerce Coalition","corp group","Trical E-Commerce Coalition",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"39","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186541","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186541","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186541-1.txt","org","CFPB-2016-0025-186541","Comment Submitted by The Louisiana Bankers Association","See attached","The Louisiana Bankers Association","corp group","The Louisiana Bankers Association",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"40","Mark McCaig","https://www.regulations.gov/document?D=CFPB-2016-0025-200935","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-200935","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-200935-1.txt","org","CFPB-2016-0025-200935","Comments Submitted by Mark McCaig","See Attached File(s)","Big City Finance, LLLP","corp","Big City Finance, LLLP",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"41","Jennifer Johnson","https://www.regulations.gov/document?D=CFPB-2016-0025-147240","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-147240","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-147240-1.txt","org","CFPB-2016-0025-147240","Comment Submitted by Jennifer Johnson, Southern Bancorp, Inc.","See attached file(s)","Southern Bancorp, Inc.","corp;finance","Southern Bancorp, Inc.",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"42","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186587","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186587","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186587-1.txt","org","CFPB-2016-0025-186587","Comment Submitted by Factor Trust","See attached","Factor Trust","Corp;Business","Factor Trust",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"43","Fred Morgan","https://www.regulations.gov/document?D=CFPB-2016-0025-200323","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-200323","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-200323-1.txt","org","CFPB-2016-0025-200323","Comments Submitted by Fred Morgan","See Attached File(s)","State Chamber of Oklahoma","corp group","State Chamber of Oklahoma",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"44","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185176","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185176","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185176-1.txt","org","CFPB-2016-0025-185176","Comment Submitted by Payday Loan LLC","See attached","Payday Loan LLC","corp","Payday Loan LLC",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"45","Martin E Less","https://www.regulations.gov/document?D=CFPB-2016-0025-189985","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-189985","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-189985-1.txt","org","CFPB-2016-0025-189985","Comment Submitted by Martin E. Less, Nationwide Acceptance LLC","See attached","Nationwide Acceptance LLC","corp;installment lender","Nationwide Acceptance LLC",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"46","Jeremy Rosenblum","https://www.regulations.gov/document?D=CFPB-2016-0025-199511","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199511","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199511-1.txt","org","CFPB-2016-0025-199511","Comment submitted by Jeremy T. Rosenblum on behalf of ACE Cash Express (Ballard Spahr)","See Attached","ACE Cash Express","corp;law firm","Ballard Spahr",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"47","Hilde Neubauer","https://www.regulations.gov/document?D=CFPB-2016-0025-208809","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-208809","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-208809-1.txt","org","CFPB-2016-0025-208809","Comment Submitted by Hilde Neubauer, Alden State Bank","See attached","Alden State Bank","corp;bank","Alden State Bank",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"48","John Coats","https://www.regulations.gov/document?D=CFPB-2016-0025-148801","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148801","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148801-1.txt","org","CFPB-2016-0025-148801","Comment Submitted by Reverend John T Coats II M Div The Metropolitan Church of God In Christ_09162016_3","See attached","Metropolitan Church of God In Christ","ngo; faith","Metropolitan Church of God In Christ",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"49","Kip Cashmore","https://www.regulations.gov/document?D=CFPB-2016-0025-148782","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148782","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148782-1.txt","org","CFPB-2016-0025-148782","Comment Submitted by Kip Cashmore, USA Cash Services 1007_4","See attached","USA Cash Services","ngo;financial services","USA Cash Services",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"50","Mohammed Islam","https://www.regulations.gov/document?D=CFPB-2016-0025-148810","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148810","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148810-1.txt","org","CFPB-2016-0025-148810","Comment Submitted by Mohammed Islam SABAN South Asian Biz Alliance Network_0904","See attached","SABAN South Asian Biz Alliance Network","org;business advocacy","SABAN South Asian Biz Alliance Network",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"51","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186589","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186589","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186589-1.txt","org","CFPB-2016-0025-186589","Comment Submitted by Enova Internation Inc","See attached","Enova Internation Inc","Corp;Business","Enova Internation Inc",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"52","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186544","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186544","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186544-1.txt","org","CFPB-2016-0025-186544","Comment Submitted by The Hispanic Chambers of Commerce of San Francisco","See attached","The Hispanic Chambers of Commerce of San Francisco","corp group","The Hispanic Chambers of Commerce of San Francisco",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"53","Mark McCaig","https://www.regulations.gov/document?D=CFPB-2016-0025-200936","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-200936","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-200936-1.txt","org","CFPB-2016-0025-200936","Comments Submitted by Mark McCaig","See Attached File(s)","Champion Finance, LLLP","corp","Champion Finance, LLLP",NA,"Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"54","David Lizarraga","https://www.regulations.gov/document?D=CFPB-2016-0025-199231","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199231","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199231-1.txt","org","CFPB-2016-0025-199231","Comment Submitted by","See attached","TELACU Education Foundation","ngo;advocacy","TELACU Education Foundation","TELACU","Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"55","Derial Ogburn","https://www.regulations.gov/document?D=CFPB-2016-0025-199572","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199572","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-199572-1.txt","org","CFPB-2016-0025-199572","Comment submitted by Derial Ogburn, South Carolina Financial Services Association","See attached","South Carolina Financial Services Association","corp group","South Carolina Financial Services Association","SCFSA","Axcess Financial","private","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
